ModelDate,Ticker,GICCode,CustomIndustryGroupCode,GICIndustryGroupCode,IndustryGroup,GICSectorCode,Sector,InitialOutvestDecision,QuantitativeDecisionDate,QuantitativeDecision,ChangeInGrowthRateDate,ChangeInGrowthRate,RevGrowth1QAgo,RevGrowth,BBDate,conflict,latestRevGrowth,NewInfoIndicator,FinalDecisionCode,FinalDecision,NewFinalDecisionIndicator,SP500Weight,Name,MktCapinThousands,Pclose,RebalanceWeight,Shares,MktValueOfShares
3/31/2017,BBBY US EQUITY,25504060,12,2550,Retailing,25,Consumer Discretionary,Outvested,1/11/2016,Outvest,1/7/2016,-0.206,0.029,0.023,,,0.006413511,,4,Outvested,,0.029253489,BED BATH & BEYOND INC,5931430,39.46,,,
3/31/2017,BBY US EQUITY,25504020,12,2550,Retailing,25,Consumer Discretionary,Outvested,5/22/2015,Reinvest,5/21/2015,0.301,-0.05,-0.035,,Yes,-0.003162315,,4,Outvested,,0.065646181,BEST BUY CO INC,15192806,49.15,,,
3/31/2017,DG US EQUITY,25503020,12,2550,Retailing,25,Consumer Discretionary,Outvested,12/5/2013,Reinvest,3/25/2013,-0.388,0.134,0.082,12/4/2013,Yes,0.062116113,,2,Invested,,0.087407773,DOLLAR GENERAL CORP,19182374,69.73,0.120708722,87,6067
3/31/2017,SYY US EQUITY,30101020,14,3010,Food & Staples Retailing,30,Consumer Staples,Outvested,8/16/2016,Reinvest,8/15/2016,2.03,0.011,0.035,,Yes,0.08619225,,2,Invested,,0.127263835,SYSCO CORP,28047807,51.92,0.1757493,169,8774
3/31/2017,WBA US EQUITY,30101010,14,3010,Food & Staples Retailing,30,Consumer Staples,Outvested,7/8/2016,Outvest,7/6/2016,-0.345,0.378,0.247,,,0.034501386,,4,Outvested,,0.349278161,WALGREENS BOOTS ALLIANCE INC,89645001,83.05,,,
3/31/2017,WFM US EQUITY,30101030,14,3010,Food & Staples Retailing,30,Consumer Staples,Outvested,2/12/2016,Outvest,2/10/2016,-0.252,0.084,0.063,,,0.017239161,,4,Outvested,,0.046694436,WHOLE FOODS MARKET INC,9467752,29.72,,,
3/31/2017,WMT US EQUITY,30101040,14,3010,Food & Staples Retailing,30,Consumer Staples,Outvested,5/20/2016,Reinvest,5/19/2016,0.344,-0.007,-0.005,,Yes,0.007763466,,2,Invested,,0.535326245,WAL-MART STORES INC,218619289,72.08,0.739276896,513,36977
3/31/2017,ADM US EQUITY,30202010,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Invested,8/3/2016,Reinvest,8/2/2016,0.158,-0.172,-0.145,,,-0.0791114,,1,Invested,,0.129673291,ARCHER-DANIELS-MIDLAND CO,26273509,46.04,0.17907672,194,8932
3/31/2017,BF/B US EQUITY,30201020,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Outvested,3/4/2016,Outvest,3/2/2016,-0.664,0.017,0.006,,,-0.023855577,,4,Outvested,,0.040287509,BROWN-FORMAN CORP-CLASS B,9921727,46.18,,,
3/31/2017,CAG US EQUITY,30202030,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Invested,9/23/2015,Reinvest,9/22/2015,0.204,-0.247,-0.197,,,-0.060698163,,1,Invested,,0.082258091,CONAGRA BRANDS INC,17556452,40.34,0.113597095,141,5688
3/31/2017,CPB US EQUITY,30202030,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Invested,5/23/2016,Reinvest,5/20/2016,0.12,-0.038,-0.033,,,-0.008378142,,1,Invested,,0.054609773,CAMPBELL SOUP CO,17422654,57.24,0.075415214,66,3778
3/31/2017,KDP US EQUITY,30201030,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Invested,7/25/2014,Reinvest,7/24/2014,15.027,0,0.005,,,0.025151226,,1,Invested,,0.088422702,DR PEPPER SNAPPLE GROUP INC,17997206,97.92,0.122110324,62,6071
3/31/2017,GIS US EQUITY,30202030,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Outvested,12/21/2015,Outvest,12/17/2015,-0.54,-0.013,-0.02,,,-0.077083755,,4,Outvested,,0.168802981,GENERAL MILLS INC,33997726,59.01,,,
3/31/2017,HRL US EQUITY,30202030,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Invested,8/19/2016,Reinvest,8/18/2016,0.652,-0.034,-0.012,,,0.038128958,,1,Invested,,0.04606107,HORMEL FOODS CORP,18316257,34.63,0.063609594,92,3186
3/31/2017,HSY US EQUITY,30202030,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Invested,7/29/2016,Reinvest,7/28/2016,0.278,-0.028,-0.02,,,0.007250266,,1,Invested,,0.075246275,HERSHEY CO/THE,16613648,109.25,0.10391389,48,5244
3/31/2017,K US EQUITY,30202030,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Invested,2/12/2016,Reinvest,5/5/2015,-0.327,-0.014,-0.019,2/11/2016,,-0.037781885,,1,Invested,,0.090537035,KELLOGG CO,25417203,72.61,0.125030183,86,6244
3/31/2017,KHC US EQUITY,30202030,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Invested,,,,,,,,,-0.026356418,,1,Invested,,0.267108144,KRAFT HEINZ CO/THE,110528120,90.81,0.368872032,203,18434
3/31/2017,KO US EQUITY,30201030,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Outvested,7/24/2015,Outvest,7/22/2015,-0.935,-0.006,-0.011,,,-0.05488328,,4,Outvested,,0.808804902,COCA-COLA CO/THE,182153117,42.44,,,
3/31/2017,MDLZ US EQUITY,30202030,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Invested,10/27/2016,Reinvest,10/26/2016,0.145,-0.172,-0.147,,,-0.125286813,,1,Invested,,0.324356521,MONDELEZ INTERNATIONAL INC-A,65675675,43.08,0.447931115,520,22402
3/31/2017,MJN US EQUITY,30202030,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Invested,10/28/2016,Reinvest,10/27/2016,0.135,-0.108,-0.093,,,-0.080711321,,1,Invested,,0.080587275,MEAD JOHNSON NUTRITION CO,16339855,89.08,0.111289726,62,5523
3/31/2017,MKC US EQUITY,30202030,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Invested,1/29/2016,Reinvest,1/28/2016,0.875,0.007,0.013,,,0.02681377,,1,Invested,,0.054681184,MCCORMICK & CO-NON VTG SHRS,11045294,97.55,0.075513831,39,3804
3/31/2017,MNST US EQUITY,30201030,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Invested,3/2/2017,Reinvest,3/1/2017,0.246,0.096,0.12,,,0.120044561,,1,Invested,,0.091606781,MONSTER BEVERAGE CORP,26160799,46.17,0.126507485,137,6325
3/31/2017,MO US EQUITY,30203010,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Outvested,7/29/2016,Outvest,7/27/2016,-0.341,0.05,0.033,,,0.025617906,,4,Outvested,,0.68314042,ALTRIA GROUP INC,138513376,71.42,,,
3/31/2017,PEP US EQUITY,30201030,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Invested,7/8/2016,Reinvest,7/7/2016,0.111,-0.054,-0.048,,,-0.004075742,,1,Invested,,0.78737601,PEPSICO INC,159763262,111.86,1.08735355,486,54364
3/31/2017,PM US EQUITY,30203010,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Invested,7/20/2016,Reinvest,7/19/2016,0.202,-0.109,-0.087,,,-0.004068075,,1,Invested,,0.863837546,PHILIP MORRIS INTERNATIONAL,175349393,112.9,1.192945695,528,59611
3/31/2017,RAI US EQUITY,30203010,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Outvested,10/21/2016,Outvest,10/19/2016,-0.322,0.395,0.268,,,0.171241218,,4,Outvested,,0.257053833,REYNOLDS AMERICAN INC,89862361,63.02,,,
3/31/2017,SJM US EQUITY,30202030,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Outvested,8/25/2016,Outvest,8/23/2016,-0.424,0.372,0.214,,,-0.004643859,,4,Outvested,,0.075267012,JM SMUCKER CO/THE,15263086,131.08,,,
3/31/2017,STZ US EQUITY,30201020,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Invested,4/7/2016,Reinvest,4/6/2016,0.292,0.067,0.086,,,0.139167479,,1,Invested,,0.13804663,CONSTELLATION BRANDS INC-A,27990299,162.07,0.190640166,59,9562
3/31/2017,TAP US EQUITY,30201010,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Invested,5/4/2016,Reinvest,5/3/2016,0.101,-0.14,-0.125,,,0.369306237,,1,Invested,,0.087034619,MOLSON COORS BREWING CO -B,18607555,95.71,0.120193402,63,6030
3/31/2017,TSN US EQUITY,30202030,15,3020,Food Beverage & Tobacco,30,Consumer Staples,Invested,2/7/2017,Reinvest,2/6/2017,0.351,-0.109,-0.07,,,-0.070439206,,1,Invested,,0.087332726,TYSON FOODS INC-CL A,17707561,61.71,0.120605083,98,6048
3/31/2017,CHD US EQUITY,30301010,16,3030,Household & Personal Products,30,Consumer Staples,Outvested,2/8/2017,Reinvest,2/7/2017,0.167,0.025,0.029,,Yes,0.02895605,,2,Invested,,0.062628545,CHURCH & DWIGHT CO INC,12668775,49.87,0.086489009,87,4339
3/31/2017,RIG US EQUITY,10101010,1,1010,Energy,10,Energy,Outvested,5/8/2015,Outvest,5/6/2015,-5.898,-0.008,-0.056,,,-0.436636881,,4,Outvested,,0.023903527,TRANSOCEAN LTD,4866966,12.45,,,
3/31/2017,RRC US EQUITY,10102020,1,1010,Energy,10,Energy,Outvested,7/27/2016,Reinvest,7/26/2016,0.182,-0.212,-0.174,,Yes,-0.003010807,,4,Outvested,,0.026997894,RANGE RESOURCES CORP,7202745,29.1,,,
3/31/2017,SLB US EQUITY,10101020,1,1010,Energy,10,Energy,Outvested,10/21/2016,Reinvest,10/20/2016,0.102,-0.329,-0.295,,Yes,-0.216045554,,4,Outvested,,0.536994031,SCHLUMBERGER LTD,108880772,78.1,,,
3/31/2017,SWN US EQUITY,10102020,1,1010,Energy,10,Energy,Outvested,4/27/2015,Outvest,4/23/2015,-0.807,0.198,0.038,,,-0.258760108,,4,Outvested,,0.020064556,SOUTHWESTERN ENERGY CO,4068284,8.17,,,
3/31/2017,ANDV US EQUITY,10102030,1,1010,Energy,10,Energy,Outvested,10/29/2015,Reinvest,10/30/2014,-0.381,0.337,0.208,10/28/2015,Yes,-0.143812476,,4,Outvested,,0.046769073,TESORO CORP,9999988.5,80.64,,,
3/31/2017,VLO US EQUITY,10102030,1,1010,Energy,10,Energy,Outvested,9/22/2016,Reinvest,7/30/2015,-0.531,-0.143,-0.219,9/21/2016,Yes,-0.186870758,,4,Outvested,,0.147465685,VALERO ENERGY CORP,29746378,66.29,,,
3/31/2017,WMB US EQUITY,10102040,1,1010,Energy,10,Energy,Outvested,11/1/2016,Reinvest,10/31/2016,0.655,-0.073,-0.025,,Yes,0.01888587,,2,Invested,,0.120517671,WILLIAMS COS INC,24436132,29.59,0.166432957,281,8315
3/31/2017,XEC US EQUITY,10102020,1,1010,Energy,10,Energy,Outvested,11/3/2016,Reinvest,11/2/2016,0.237,-0.393,-0.299,,Yes,-0.134428918,,4,Outvested,,0.056056533,CIMAREX ENERGY CO,11365172,119.49,,,
3/31/2017,XOM US EQUITY,10102010,1,1010,Energy,10,Energy,Outvested,10/31/2016,Reinvest,10/28/2016,0.204,-0.307,-0.244,,Yes,-0.165922047,,4,Outvested,,1.677135742,EXXON MOBIL CORP,340055613,82.01,,,
3/31/2017,BAC US EQUITY,40101010,19,4010,Banks,40,Financials,Outvested,1/18/2017,Outvest,1/13/2017,-0.833,-0.014,-0.027,,,-0.026565808,,3,Invested,,1.166368513,BANK OF AMERICA CORP,236181712,23.59,1.610736074,3413,80513
3/31/2017,BBT US EQUITY,40101015,19,4010,Banks,40,Financials,Invested,10/17/2014,Reinvest,10/16/2014,0.107,-0.066,-0.059,,,0.115213609,,1,Invested,,0.178216894,BB&T CORP,36140755,44.7,0.246114652,275,12293
3/31/2017,C US EQUITY,40101010,19,4010,Banks,40,Financials,Outvested,1/20/2017,Outvest,1/18/2017,-0.298,-0.051,-0.067,,,-0.06671198,,4,Outvested,,0.817439445,CITIGROUP INC,165394224,59.82,,,
3/31/2017,CFG US EQUITY,40101015,19,4010,Banks,40,Financials,Invested,,,,,,,,,0.092304776,,1,Invested,,0.08675135,CITIZENS FINANCIAL GROUP,17597110,34.55,0.119802212,173,5977
3/31/2017,CMA US EQUITY,40101010,19,4010,Banks,40,Financials,Outvested,1/19/2017,Outvest,1/17/2017,-0.2,0.063,0.051,,,0.05070922,,4,Outvested,,0.059481286,COMERICA INC,12091957,68.58,,,
3/31/2017,FITB US EQUITY,40101015,19,4010,Banks,40,Financials,Outvested,1/26/2017,Outvest,1/24/2017,-1.169,0.12,-0.02,,,-0.020335609,,4,Outvested,,0.094013566,FIFTH THIRD BANCORP,19065773,25.4,,,
3/31/2017,HBAN US EQUITY,40101015,19,4010,Banks,40,Financials,Invested,4/17/2014,Reinvest,4/16/2014,0.262,-0.051,-0.038,,,0.199347594,,1,Invested,,0.07171062,HUNTINGTON BANCSHARES INC,14597497,13.39,0.099031208,370,4954
3/31/2017,JPM US EQUITY,40101010,19,4010,Banks,40,Financials,Invested,7/15/2016,Reinvest,7/14/2016,0.726,-0.03,-0.008,,,0.044353801,,1,Invested,,1.547453278,JPMORGAN CHASE & CO,313761230,87.84,2.137007977,1216,106813
3/31/2017,KEY US EQUITY,40101015,19,4010,Banks,40,Financials,Invested,7/18/2014,Reinvest,7/17/2014,0.238,-0.037,-0.028,,,0.197245669,,1,Invested,,0.094042166,KEYCORP,19238244,17.78,0.129870712,365,6490
3/31/2017,MTB US EQUITY,40101015,19,4010,Banks,40,Financials,Invested,1/21/2015,Reinvest,1/20/2015,0.342,-0.027,-0.018,,,0.145316912,,1,Invested,,0.117651725,M & T BANK CORP,23791594,154.73,0.162475131,52,8046
3/31/2017,PBCT US EQUITY,40101015,19,4010,Banks,40,Financials,Outvested,1/23/2017,Outvest,1/19/2017,-0.282,0.048,0.034,,,0.034264406,,4,Outvested,,0.028446826,PEOPLE'S UNITED FINANCIAL,5768181,18.2,,,
3/31/2017,PNC US EQUITY,40101015,19,4010,Banks,40,Financials,Invested,10/17/2016,Reinvest,10/14/2016,1.076,-0.006,0,,,0.009403811,,1,Invested,,0.288298833,PNC FINANCIAL SERVICES GROUP,58455397,120.24,0.398136031,166,19960
3/31/2017,RF US EQUITY,40101015,19,4010,Banks,40,Financials,Invested,10/19/2016,Reinvest,10/18/2016,0.69,0.036,0.061,,,0.051639055,,1,Invested,,0.086370267,REGIONS FINANCIAL CORP,17512413,14.53,0.119275944,410,5957
3/31/2017,STI US EQUITY,40101015,19,4010,Banks,40,Financials,Invested,4/25/2016,Reinvest,4/22/2016,0.805,-0.02,-0.004,,,0.073722457,,1,Invested,,0.134026303,SUNTRUST BANKS INC,27175139,55.3,0.18508816,167,9235
3/31/2017,USB US EQUITY,40101010,19,4010,Banks,40,Financials,Invested,4/21/2016,Reinvest,4/20/2016,0.68,0.005,0.008,,,0.058155764,,1,Invested,,0.404468735,US BANCORP,87201036,51.5,0.558564789,542,27913
3/31/2017,WFC US EQUITY,40101010,19,4010,Banks,40,Financials,Invested,4/15/2016,Reinvest,4/14/2016,0.359,0.019,0.026,,,0.046016461,,1,Invested,,1.236136484,WELLS FARGO & CO,278515516,55.66,1.707084514,1533,85327
3/31/2017,ZION US EQUITY,40101015,19,4010,Banks,40,Financials,Invested,4/26/2016,Reinvest,4/25/2016,0.375,-0.072,-0.045,,,0.127452171,,1,Invested,,0.041930246,ZIONS BANCORPORATION,8501766,42,0.057904993,69,2898
3/31/2017,AMG US EQUITY,40203010,20,4020,Diversified Financials,40,Financials,Outvested,7/30/2015,Outvest,7/28/2015,-0.339,0.12,0.079,,,-0.116723687,,4,Outvested,,0.045846822,AFFILIATED MANAGERS GROUP,9295890,163.94,,,
3/31/2017,AMP US EQUITY,40203010,20,4020,Diversified Financials,40,Financials,Invested,10/26/2016,Reinvest,10/25/2016,0.445,-0.061,-0.034,,,-0.038114754,,1,Invested,,0.098530318,AMERIPRISE FINANCIAL INC,19953084,129.68,0.136068778,52,6743
3/31/2017,AXP US EQUITY,40202010,20,4020,Diversified Financials,40,Financials,Invested,1/20/2017,Reinvest,1/19/2017,0.341,-0.027,-0.018,,,-0.01794373,,1,Invested,,0.295382209,AMERICAN EXPRESS CO,71192434,79.11,0.407918059,258,20410
3/31/2017,BEN US EQUITY,40203010,20,4020,Diversified Financials,40,Financials,Outvested,8/1/2014,Outvest,7/30/2014,-0.362,0.101,0.065,,,-0.159845075,,4,Outvested,,0.071670057,FRANKLIN RESOURCES INC,23822627,42.14,,,
3/31/2017,HIG US EQUITY,40301030,21,4030,Insurance,40,Financials,Invested,10/28/2016,Reinvest,4/28/2016,-0.974,-0.013,-0.025,10/27/2016,,-0.00419002,,1,Invested,,0.088643696,HARTFORD FINANCIAL SVCS GRP,17794985,48.07,0.122415512,127,6105
3/31/2017,L US EQUITY,40301030,21,4030,Insurance,40,Financials,Invested,11/1/2016,Reinvest,10/31/2016,0.471,-0.07,-0.037,,,-0.023108461,,1,Invested,,0.063672937,LOEWS CORP,15746711,46.77,0.087931298,94,4396
3/31/2017,LNC US EQUITY,40301020,21,4030,Insurance,40,Financials,Invested,2/2/2017,Reinvest,2/1/2017,0.699,-0.06,-0.018,,,-0.017976866,,1,Invested,,0.072697818,LINCOLN NATIONAL CORP,14760284,65.45,0.100394512,77,5040
3/31/2017,MET US EQUITY,40301020,21,4030,Insurance,40,Financials,Outvested,2/3/2017,Outvest,2/1/2017,-0.861,-0.05,-0.093,,,-0.092564795,,4,Outvested,,0.283236276,METLIFE INC,51176970,47.0698,,,
3/31/2017,MMC US EQUITY,40301010,21,4030,Insurance,40,Financials,Invested,4/29/2016,Reinvest,4/28/2016,2.938,-0.004,0.009,,,0.024664547,,1,Invested,,0.187678505,MARSH & MCLENNAN COS,38053646,73.89,0.259180983,175,12931
3/31/2017,PFG US EQUITY,40301020,21,4030,Insurance,40,Financials,Invested,1/31/2017,Reinvest,1/30/2017,2.146,-0.031,0.036,,,0.035914881,,1,Invested,,0.083215169,PRINCIPAL FINANCIAL GROUP,18142673,63.11,0.114918804,91,5743
3/31/2017,PGR US EQUITY,40301040,21,4030,Insurance,40,Financials,Invested,4/15/2016,Reinvest,4/14/2016,0.314,0.075,0.099,,,0.124237915,,1,Invested,,0.112230668,PROGRESSIVE CORP,22755862,39.18,0.15498874,198,7758
3/31/2017,PRU US EQUITY,40301020,21,4030,Insurance,40,Financials,Invested,8/4/2016,Reinvest,8/3/2016,0.186,-0.016,-0.013,,,0.029062133,,1,Invested,,0.226240176,PRUDENTIAL FINANCIAL INC,45911872,106.68,0.312434027,146,15575
3/31/2017,TMK US EQUITY,40301020,21,4030,Insurance,40,Financials,Invested,2/4/2016,Reinvest,2/3/2016,0.173,-0.044,-0.036,,,0.044667046,,1,Invested,,0.041612037,TORCHMARK CORP,9082785,77.04,0.057465551,37,2850
3/31/2017,TRV US EQUITY,40301040,21,4030,Insurance,40,Financials,Invested,4/22/2016,Reinvest,4/21/2016,0.386,-0.013,-0.008,,,0.030360673,,1,Invested,,0.166271812,TRAVELERS COS INC/THE,33713230,120.54,0.229618686,95,11451
3/31/2017,UNM US EQUITY,40301020,21,4030,Insurance,40,Financials,Invested,7/31/2014,Reinvest,7/30/2014,0.381,-0.018,-0.011,,,0.029372024,,1,Invested,,0.053011252,UNUM GROUP,10748548,46.89,0.073207682,78,3657
3/31/2017,WLTW US EQUITY,40301010,21,4030,Insurance,40,Financials,Invested,,,,,,,,,1.059806738,,1,Invested,,0.082239719,WILLIS TOWERS WATSON PLC,17739260,130.89,0.113571723,43,5628
3/31/2017,XL US EQUITY,40301040,21,4030,Insurance,40,Financials,Invested,2/21/2017,Reinvest,7/27/2016,-0.326,0.589,0.397,2/17/2017,,0.138394922,,1,Invested,,0.052090142,XL GROUP LTD,10561784,39.86,0.071935645,90,3587
3/31/2017,ABC US EQUITY,35102010,17,3510,Health Care Equipment & Services,35,Health Care,Outvested,11/2/2015,Outvest,10/29/2015,-0.215,0.175,0.137,,,0.066346771,,4,Outvested,,0.072076698,AMERISOURCEBERGEN CORP,19229280,88.5,,,
3/31/2017,ABT US EQUITY,35101010,17,3510,Health Care Equipment & Services,35,Health Care,Invested,7/21/2016,Reinvest,7/20/2016,12.426,0,0.003,,,0.021955403,,1,Invested,,0.378479863,ABBOTT LABORATORIES,76740391,44.41,0.522674576,588,26113
3/31/2017,AET US EQUITY,35102030,32,3510,Health Insurance,35,Health Care,Invested,10/28/2016,Reinvest,10/27/2016,0.328,0.03,0.04,,,0.046699759,,1,Invested,,0.221243794,AETNA INC,44859335,127.55,0.305534106,120,15306
3/31/2017,ANTM US EQUITY,35102030,32,3510,Health Insurance,35,Health Care,Invested,4/30/2015,Reinvest,4/29/2015,0.327,0.038,0.051,,,0.072091363,,1,Invested,,0.215639447,ANTHEM INC,43813297,165.38,0.297794593,90,14884
3/31/2017,BAX US EQUITY,35101010,17,3510,Health Care Equipment & Services,35,Health Care,Invested,2/3/2016,Reinvest,2/2/2016,0.194,-0.325,-0.262,,,0.0195626,,1,Invested,,0.124323432,BAXTER INTERNATIONAL INC,28105890,51.86,0.171688652,165,8557
3/31/2017,BCR US EQUITY,35101010,17,3510,Health Care Equipment & Services,35,Health Care,Invested,4/28/2016,Reinvest,4/27/2016,0.353,0.028,0.038,,,0.087236534,,1,Invested,,0.088293346,CR BARD INC,17972673,248.54,0.121931684,25,6214
3/31/2017,BDX US EQUITY,35101010,17,3510,Health Care Equipment & Services,35,Health Care,Outvested,8/8/2016,Outvest,8/4/2016,-0.313,0.446,0.306,,,0.107168331,,4,Outvested,,0.192546199,BECTON DICKINSON AND CO,39040618,183.44,,,
3/31/2017,BSX US EQUITY,35101010,17,3510,Health Care Equipment & Services,35,Health Care,Invested,2/5/2016,Reinvest,2/4/2016,0.752,0.008,0.013,,,0.121572823,,1,Invested,,0.16724213,BOSTON SCIENTIFIC CORP,34046309,24.87,0.23095868,464,11540
3/31/2017,CAH US EQUITY,35102010,17,3510,Health Care Equipment & Services,35,Health Care,Outvested,2/9/2017,Outvest,2/7/2017,-0.262,0.179,0.132,,,0.131762466,,4,Outvested,,0.126876049,CARDINAL HEALTH INC,25725355,81.55,,,
3/31/2017,CERN US EQUITY,35103010,17,3510,Health Care Equipment & Services,35,Health Care,Outvested,8/4/2016,Outvest,8/2/2016,-0.25,0.264,0.198,,,0.0838833,,4,Outvested,,0.085172625,CERNER CORP,19404022,58.85,,,
3/31/2017,CI US EQUITY,35102030,32,3510,Health Insurance,35,Health Care,Invested,5/1/2015,Reinvest,4/30/2015,0.187,0.081,0.097,,,0.046405246,,1,Invested,,0.185715107,CIGNA CORP,37599588,146.49,0.256469562,88,12891
3/31/2017,CNC US EQUITY,35102030,17,3510,Health Care Equipment & Services,35,Health Care,Invested,,,,,,,,,0.78413884,,1,Invested,,0.060459315,CENTENE CORP,12270829,71.26,0.083493338,59,4204
3/31/2017,COO US EQUITY,35101020,17,3510,Health Care Equipment & Services,35,Health Care,Invested,,,,,,,,,0.119199725,,1,Invested,,0.048243388,COOPER COS INC/THE,9781817,199.89,0.06662334,17,3398
3/31/2017,DGX US EQUITY,35102015,17,3510,Health Care Equipment & Services,35,Health Care,Invested,10/21/2016,Reinvest,10/20/2016,0.546,-0.007,-0.003,,,0.002936074,,1,Invested,,0.066584391,QUEST DIAGNOSTICS INC,13500634,98.19,0.091951968,47,4615
3/31/2017,DHR US EQUITY,35101010,17,3510,Health Care Equipment & Services,35,Health Care,Invested,4/22/2016,Reinvest,4/21/2016,0.349,-0.097,-0.063,,,0.126386136,,1,Invested,,0.257352317,DANAHER CORP,59359274,85.53,0.355399392,208,17790
3/31/2017,DVA US EQUITY,35102015,17,3510,Health Care Equipment & Services,35,Health Care,Invested,7/14/2016,Reinvest,5/1/2014,-0.298,0.437,0.307,7/13/2016,,0.069894021,,1,Invested,,0.052187724,DAVITA INC,13226962,67.97,0.072070404,53,3602
3/31/2017,INCY US EQUITY,35201010,18,3520,"Pharmaceuticals, Biotechnology & Life Sciences",35,Health Care,Invested,,,,,,,,,,,1,Invested,,0.116127073,INCYTE CORP,27244619,133.67,0.160369612,60,8020
3/31/2017,JNJ US EQUITY,35202010,18,3520,"Pharmaceuticals, Biotechnology & Life Sciences",35,Health Care,Invested,4/20/2016,Reinvest,4/19/2016,0.191,-0.057,-0.046,,,0.025915461,,1,Invested,,1.666737996,JOHNSON & JOHNSON,337641599,124.55,2.301738246,924,115084
3/31/2017,LLY US EQUITY,35202010,18,3520,"Pharmaceuticals, Biotechnology & Life Sciences",35,Health Care,Invested,4/24/2015,Reinvest,4/23/2015,0.221,-0.151,-0.118,,,0.063300716,,1,Invested,,0.402775141,ELI LILLY & CO,92803105,84.11,0.556225963,331,27840
3/31/2017,MNK US EQUITY,35202010,18,3520,"Pharmaceuticals, Biotechnology & Life Sciences",35,Health Care,Invested,3/2/2017,Reinvest,5/3/2016,-0.29,0.278,0.197,3/1/2017,,0.063659695,,1,Invested,,0.023031746,MALLINCKRODT PLC,4666256,44.57,0.031806469,36,1605
3/31/2017,MRK US EQUITY,35202010,18,3520,"Pharmaceuticals, Biotechnology & Life Sciences",35,Health Care,Invested,2/4/2016,Reinvest,2/3/2016,0.156,-0.077,-0.065,,,0.007823181,,1,Invested,,0.860395551,MERCK & CO. INC.,174453581,63.54,1.188192356,935,59410
3/31/2017,MTD US EQUITY,35203010,18,3520,"Pharmaceuticals, Biotechnology & Life Sciences",35,Health Care,Invested,,,,,,,,,0.047093507,,1,Invested,,0.061269191,METTLER-TOLEDO INTERNATIONAL,12406642,478.91,0.084611763,9,4310
3/31/2017,MYL US EQUITY,35202010,18,3520,"Pharmaceuticals, Biotechnology & Life Sciences",35,Health Care,Invested,3/2/2017,Reinvest,3/1/2017,0.233,0.142,0.175,,,0.174731953,,1,Invested,,0.088557836,MYLAN NV,20879028,38.99,0.122296941,157,6121
3/31/2017,PFE US EQUITY,35202010,18,3520,"Pharmaceuticals, Biotechnology & Life Sciences",35,Health Care,Outvested,2/2/2017,Outvest,1/31/2017,-0.268,0.111,0.081,,,0.081328939,,4,Outvested,,1.004210882,PFIZER INC,203724860,34.21,,,
3/31/2017,PKI US EQUITY,35203010,18,3520,"Pharmaceuticals, Biotechnology & Life Sciences",35,Health Care,Invested,2/3/2017,Reinvest,2/2/2017,1.062,-0.015,0.001,,,0.00091226,,1,Invested,,0.031437371,PERKINELMER INC,6374233,58.06,0.043414501,37,2148
3/31/2017,PRGO US EQUITY,35202010,18,3520,"Pharmaceuticals, Biotechnology & Life Sciences",35,Health Care,Outvested,8/12/2016,Outvest,8/10/2016,-0.357,0.348,0.224,,,0.129435072,,4,Outvested,,0.046945215,PERRIGO CO PLC,9518600,66.39,,,
3/31/2017,REGN US EQUITY,35201010,18,3520,"Pharmaceuticals, Biotechnology & Life Sciences",35,Health Care,Outvested,11/8/2016,Outvest,11/4/2016,-0.342,0.369,0.243,,,0.184393069,,4,Outvested,,0.14533243,REGENERON PHARMACEUTICALS,40366529,387.51,,,
3/31/2017,TMO US EQUITY,35203010,18,3520,"Pharmaceuticals, Biotechnology & Life Sciences",35,Health Care,Invested,4/29/2016,Reinvest,4/28/2016,4.753,0.004,0.026,,,0.077139354,,1,Invested,,0.295739462,THERMO FISHER SCIENTIFIC INC,59964058,153.6,0.40841142,133,20429
3/31/2017,VRTX US EQUITY,35201010,18,3520,"Pharmaceuticals, Biotechnology & Life Sciences",35,Health Care,Outvested,1/27/2017,Outvest,1/25/2017,-0.454,1.189,0.649,,,0.64885948,,4,Outvested,,0.13398466,VERTEX PHARMACEUTICALS INC,27166695,109.35,,,
